Paras Dogra,Shakib Al Hasan,0,1,0,0,0,0,0,1,1,100.0,0,1,5
Suresh Raina,Harbhajan Singh,42,66,7,0,4,0,6,125,132,105.6,5,5,4
Shane Watson,Vijay Shankar,0,0,1,0,1,0,2,4,18,450.0,0,3,3
Kevin Pietersen,Kieron Pollard,0,5,0,0,0,0,0,5,5,100.0,0,8,2
Piyush Chawla,Stuart Binny,0,2,0,0,0,0,0,2,2,100.0,0,7,0
Rishi Dhawan,Stuart Binny,1,0,0,0,0,0,0,1,0,0.0,1,1,0
Jean-Paul Duminy,Rajat Bhatia,4,17,2,0,1,0,1,25,31,124.0,0,3,7
Axar Patel,Ravindra Jadeja,5,9,0,0,1,0,1,16,19,118.75,0,7,1
Manish Pandey,Ben Cutting,1,9,1,0,2,0,1,14,25,178.57142857142858,0,3,9
Shakib Al Hasan,Sreenath Aravind,0,1,0,0,1,0,0,2,5,250.0,0,7,5
Lokesh Rahul,Praveen Kumar,0,1,0,0,2,0,0,3,9,300.0,0,4,4
Unmukt Chand,Ankit Sharma,0,2,0,0,1,0,0,3,6,200.0,0,11,6
Naman Ojha,Murali Vijay,0,3,0,0,0,0,0,3,3,100.0,0,0,3
Dwayne Smith,Ben Cutting,3,5,0,0,2,0,0,10,13,130.0,1,3,9
Jean-Paul Duminy,Adam Zampa,0,3,0,0,0,0,0,3,3,100.0,0,3,9
Yuvraj Singh,Pawan Suyal,3,1,0,0,0,0,0,4,1,25.0,0,3,9
Corey Anderson,Shane Watson,5,4,0,0,2,0,1,12,18,150.0,0,7,1
Gurkeerat Singh Mann,Piyush Chawla,3,4,0,0,0,0,1,8,10,125.0,0,11,4
Adam Zampa,Ashish Nehra,1,0,0,0,0,0,0,1,0,0.0,1,10,1
Ajinkya Rahane,Shakib Al Hasan,7,16,1,0,2,0,0,26,26,100.0,1,6,5
Kane Williamson,Jayant Yadav,5,6,1,0,0,0,1,13,14,107.6923076923077,0,7,9
Kedar Jadhav,Rajat Bhatia,1,2,0,0,0,0,1,4,8,200.0,0,4,7
Kieron Pollard,Jaskaran Singh,1,1,0,0,0,0,0,2,1,50.0,1,3,9
Corey Anderson,Yuzvendra Chahal,5,3,1,0,0,0,1,10,11,110.0,1,7,2
Corey Anderson,Harbhajan Singh,0,1,0,0,1,0,0,2,5,250.0,0,7,4
MS Dhoni,Mitchell Marsh,0,4,0,0,0,0,0,4,4,100.0,0,9,6
Glenn Maxwell,Murugan Ashwin,0,2,0,0,1,0,1,4,12,300.0,0,8,9
Parthiv Patel,David Wiese,3,0,0,0,0,0,0,3,0,0.0,1,3,6
Aaron Finch,Mitchell Marsh,0,2,1,0,0,0,0,3,4,133.33333333333334,0,0,6
Hardik Pandya,Chris Morris,1,6,0,0,0,0,1,8,12,150.0,1,11,11
Sanju Samson,Bipul Sharma,5,4,0,0,1,0,0,10,8,80.0,0,0,0
Jos Buttler,Adam Milne,0,1,0,0,3,0,0,4,13,325.0,0,7,9
Harbhajan Singh,Axar Patel,0,2,0,0,0,0,0,2,2,100.0,0,4,2
Rohit Sharma,Chris Morris,11,11,1,0,1,0,2,26,29,111.53846153846153,2,5,11
Manish Pandey,Zaheer Khan,19,13,3,0,3,0,0,38,31,81.57894736842105,1,3,8
Manish Pandey,Mohammed Shami,13,8,4,0,2,0,0,27,24,88.88888888888889,0,3,10
Kieron Pollard,Praveen Kumar,4,5,1,0,3,0,2,15,31,206.66666666666666,0,3,4
Mandeep Singh,Ishant Sharma,3,0,2,0,1,0,0,6,8,133.33333333333334,1,8,7
Yusuf Pathan,Jaydev Unadkat,2,4,0,0,1,0,1,8,14,175.0,1,6,11
Tirumalsetti Suman,Piyush Chawla,5,7,0,0,1,0,1,14,17,121.42857142857143,1,4,4
David Warner,Ishant Sharma,16,9,2,1,6,0,1,35,46,131.42857142857142,1,2,7
Varun Aaron,Sandeep Sharma,1,1,0,0,0,0,0,2,1,50.0,0,10,2
Ambati Rayudu,Ashok Dinda,10,8,2,0,4,0,0,24,28,116.66666666666667,4,3,7
Rohit Sharma,Marcus Stoinis,1,2,0,0,0,0,0,3,2,66.66666666666667,0,5,9
Bipul Sharma,Dwayne Bravo,0,2,0,0,1,0,1,4,12,300.0,0,1,8
Bhuvneshwar Kumar,Mitchell Johnson,2,1,0,0,0,0,0,3,1,33.333333333333336,0,1,11
Unmukt Chand,Tim Southee,7,0,0,0,1,0,0,8,4,50.0,1,11,10
David Warner,Chris Morris,13,5,1,0,4,0,0,23,23,100.0,1,2,11
Shahbaz Nadeem,Thisara Perera,1,0,0,0,0,0,0,1,0,0.0,0,10,10
Chris Morris,Adam Zampa,2,4,1,0,2,0,1,10,20,200.0,0,7,9
Lendl Simmons,Nathan Coulter-Nile,8,1,0,0,2,0,0,11,9,81.81818181818181,0,8,0
Glenn Maxwell,Irfan Pathan,1,1,0,0,1,0,1,4,11,275.0,0,8,8
Dinesh Karthik,Andre Russell,5,2,0,0,3,0,0,10,14,140.0,0,6,10
Dwayne Smith,Zaheer Khan,17,9,2,0,7,0,1,36,47,130.55555555555554,0,3,8
Praveen Kumar,Ashish Nehra,0,2,0,0,0,0,0,2,2,100.0,0,11,1
Murali Vijay,Rajagopal Sathish,0,1,0,0,0,0,1,2,7,350.0,0,3,9
Yusuf Pathan,Andre Russell,2,4,2,0,0,0,1,9,14,155.55555555555554,0,6,10
Tirumalsetti Suman,Karn Sharma,1,1,0,0,0,0,0,2,1,50.0,1,4,11
Ambati Rayudu,James Faulkner,7,8,2,0,0,0,1,18,18,100.0,2,3,2
Tirumalsetti Suman,Amit Mishra,6,8,0,0,0,0,0,14,8,57.142857142857146,0,4,4
Ravindra Jadeja,Zaheer Khan,11,8,3,0,4,0,1,27,36,133.33333333333334,1,0,8
Corey Anderson,Mitchell Johnson,8,1,1,0,0,0,0,10,3,30.0,0,7,11
Ambati Rayudu,Ravichandran Ashwin,18,27,1,0,3,0,2,51,53,103.92156862745098,4,3,8
Yuvraj Singh,Morne Morkel,12,5,3,0,1,0,1,22,21,95.45454545454545,0,3,7
Chris Gayle,Kane Richardson,1,1,0,0,0,0,0,2,1,50.0,0,9,6
Shardul Thakur,Nathan Coulter-Nile,1,1,0,0,1,0,0,3,5,166.66666666666666,0,10,0
Rajagopal Sathish,Morne Morkel,1,0,2,0,0,0,1,4,10,250.0,0,11,7
Mandeep Singh,Kieron Pollard,1,2,0,0,0,0,0,3,2,66.66666666666667,1,8,2
Ajinkya Rahane,Dale Steyn,21,8,1,0,2,0,0,32,18,56.25,2,6,1
Abhimanyu Mithun,Suresh Raina,1,1,0,0,2,0,0,4,9,225.0,0,10,5
Murali Vijay,Chris Morris,11,2,3,0,1,0,2,19,24,126.3157894736842,1,3,11
Andrew Tye,Adam Milne,1,2,1,0,0,0,0,4,4,100.0,0,10,9
Parthiv Patel,Vinay Kumar,10,9,1,0,3,0,0,23,23,100.0,2,3,8
Yusuf Pathan,Ishwar Pandey,1,2,1,0,2,0,0,6,12,200.0,0,6,0
Mandeep Singh,Piyush Chawla,1,7,1,0,2,0,0,11,17,154.54545454545453,0,8,4
Sanju Samson,Yuzvendra Chahal,9,6,1,0,1,0,1,18,18,100.0,2,0,2
Ashok Dinda,Mitchell Johnson,3,2,0,0,0,0,0,5,2,40.0,0,10,11
Jean-Paul Duminy,Chris Gayle,6,11,3,1,0,0,1,22,26,118.18181818181819,0,3,0
RP Singh,Ravindra Jadeja,0,1,0,0,0,0,0,1,1,100.0,0,10,1
Ambati Rayudu,Yusuf Pathan,2,3,2,0,1,0,1,9,17,188.88888888888889,0,3,11
Dale Steyn,Chris Morris,1,1,0,0,0,0,1,3,7,233.33333333333334,1,1,11
Wriddhiman Saha,Nathan Coulter-Nile,3,1,0,0,0,0,1,5,7,140.0,1,0,0
Murali Vijay,Murugan Ashwin,1,5,0,0,0,0,1,7,11,157.14285714285714,1,3,9
Dwayne Bravo,Iqbal Abdulla,3,0,0,0,0,0,1,4,6,150.0,1,8,5
Dwayne Smith,Pawan Suyal,4,3,0,0,2,0,0,9,11,122.22222222222223,0,3,9
Virat Kohli,Ashish Nehra,30,16,2,0,7,0,2,57,60,105.26315789473684,6,5,1
Jean-Paul Duminy,Dwayne Smith,4,10,1,0,1,0,0,16,16,100.0,1,3,10
Carlos Brathwaite,Murugan Ashwin,1,1,0,0,0,0,2,4,13,325.0,0,1,9
Rajat Bhatia,Ravichandran Ashwin,10,5,1,0,0,0,0,16,7,43.75,0,11,8
Lokesh Rahul,Harbhajan Singh,8,14,2,1,0,0,0,25,21,84.0,1,4,4
Rajagopal Sathish,Piyush Chawla,2,2,2,0,1,0,0,7,10,142.85714285714286,0,11,4
Harbhajan Singh,Umesh Yadav,5,3,0,0,1,0,0,9,7,77.77777777777777,1,4,8
Shakib Al Hasan,Suresh Raina,0,2,0,0,1,0,0,3,6,200.0,0,7,5
Naman Ojha,Rajat Bhatia,11,16,0,0,3,0,1,31,34,109.6774193548387,3,0,7
Harbhajan Singh,Ravindra Jadeja,7,3,0,0,1,0,1,12,13,108.33333333333333,0,4,1
Stuart Binny,Bhuvneshwar Kumar,4,8,1,1,0,0,1,15,19,126.66666666666667,1,4,1
Marcus Stoinis,Dwayne Bravo,3,2,0,0,1,0,0,6,6,100.0,1,1,8
Karn Sharma,Mohit Sharma,2,3,0,0,2,0,1,8,17,212.5,1,11,7
Ajinkya Rahane,Ravindra Jadeja,5,14,1,0,0,0,0,20,16,80.0,1,6,1
Kedar Jadhav,Ravindra Jadeja,5,13,2,0,4,0,1,25,39,156.0,1,4,1
Ambati Rayudu,Bhuvneshwar Kumar,13,11,3,0,3,0,0,30,29,96.66666666666667,2,3,1
Dhawal Kulkarni,Yuzvendra Chahal,2,2,0,0,0,0,0,4,2,50.0,1,1,2
Axar Patel,Adam Zampa,0,4,1,0,0,0,1,6,12,200.0,0,7,9
Imran Tahir,Stuart Binny,2,0,0,0,0,0,0,2,0,0.0,1,10,0
Eoin Morgan,Rishi Dhawan,2,2,1,0,0,0,1,6,10,166.66666666666666,0,4,0
Marcus Stoinis,Ravindra Jadeja,4,4,2,0,2,0,1,13,22,169.23076923076923,1,1,1
Gurkeerat Singh Mann,James Faulkner,1,1,1,0,0,0,0,3,3,100.0,0,11,2
Karn Sharma,Umesh Yadav,2,4,0,0,0,0,0,6,4,66.66666666666667,0,11,8
Kedar Jadhav,Karn Sharma,1,5,0,0,1,0,0,7,9,128.57142857142858,1,4,11
Karun Nair,Virat Kohli,0,1,0,0,0,0,0,1,1,100.0,0,8,6
Faf du Plessis,Imran Tahir,1,2,1,0,0,0,0,4,4,100.0,0,8,10
Brendon McCullum,Mohammed Shami,5,0,1,0,2,0,0,8,10,125.0,0,6,10
Faf du Plessis,Corey Anderson,2,3,3,0,4,0,2,14,37,264.2857142857143,0,8,6
Ajinkya Rahane,Mohammed Shami,10,9,2,0,8,0,2,31,57,183.8709677419355,0,6,10
Shahbaz Nadeem,Ravichandran Ashwin,6,1,1,0,0,0,0,8,3,37.5,0,10,8
Dinesh Karthik,KC Cariappa,3,8,0,0,1,0,0,12,12,100.0,0,6,9
David Miller,Ishant Sharma,4,0,0,0,2,0,3,9,26,288.8888888888889,0,0,7
Imran Tahir,Axar Patel,3,0,0,0,1,0,0,4,4,100.0,1,10,2
Ravindra Jadeja,Iqbal Abdulla,4,4,0,0,0,0,1,9,10,111.11111111111111,1,0,5
Sanju Samson,Kuldeep Yadav,4,7,2,0,0,0,1,14,17,121.42857142857143,0,0,6
Shane Watson,Moises Henriques,7,3,0,0,1,0,1,12,13,108.33333333333333,2,3,5
Rajagopal Sathish,Chris Morris,0,1,0,0,0,0,0,1,1,100.0,0,11,11
Parthiv Patel,Pawan Suyal,4,2,0,0,2,0,0,8,10,125.0,0,3,9
Varun Aaron,Lasith Malinga,0,1,0,0,0,0,0,1,1,100.0,0,10,4
Dwayne Bravo,Harbhajan Singh,13,13,2,0,0,0,0,28,17,60.714285714285715,0,8,4
Yuvraj Singh,Rajat Bhatia,11,13,1,0,2,0,3,30,41,136.66666666666666,0,3,7
Kuldeep Yadav,Tim Southee,1,2,0,0,2,0,0,5,10,200.0,1,10,10
Anureet Singh,Imran Tahir,0,2,0,0,0,0,1,3,8,266.6666666666667,0,10,10
Ambati Rayudu,Pardeep Sahu,1,5,0,0,1,0,0,7,9,128.57142857142858,0,3,9
Lendl Simmons,Sreenath Aravind,8,4,1,0,1,0,0,14,10,71.42857142857143,0,8,5
Ambati Rayudu,Rajat Bhatia,4,10,1,0,2,0,0,17,20,117.6470588235294,1,3,7
Pawan Negi,James Faulkner,1,2,0,0,1,0,0,4,6,150.0,0,11,2
Harbhajan Singh,Chris Morris,2,1,0,0,0,0,0,3,1,33.333333333333336,1,4,11
Karn Sharma,Jason Holder,2,1,1,0,0,0,0,4,3,75.0,0,11,9
Shreyas Iyer,Lasith Malinga,10,4,1,0,1,0,0,16,10,62.5,2,4,4
Kuldeep Yadav,Pawan Negi,1,1,0,0,0,0,0,2,1,50.0,0,10,10
Robin Uthappa,Tim Southee,6,6,1,1,3,0,0,17,23,135.2941176470588,0,2,10
Dinesh Karthik,Shardul Thakur,2,2,1,0,1,0,0,6,8,133.33333333333334,0,6,6
Kane Williamson,Varun Aaron,5,3,0,1,3,0,0,12,18,150.0,0,7,5
Kevin Pietersen,Ravindra Jadeja,4,6,1,0,1,0,1,13,18,138.46153846153845,0,8,1
Rohit Sharma,Shane Watson,3,0,0,0,0,0,0,3,0,0.0,1,5,1
Ajinkya Rahane,Ashish Nehra,17,15,2,0,10,0,0,44,59,134.0909090909091,0,6,1
Chris Gayle,Pradeep Sangwan,4,2,0,0,3,0,1,10,20,200.0,0,9,5
Faf du Plessis,Rajat Bhatia,4,16,2,0,0,0,0,22,20,90.9090909090909,1,8,7
Jean-Paul Duminy,Stuart Binny,3,2,0,0,1,0,1,7,12,171.42857142857142,1,3,0
Kieron Pollard,Kane Richardson,1,1,0,0,0,0,2,4,13,325.0,0,3,6
Dale Steyn,Axar Patel,1,2,0,0,0,0,0,3,2,66.66666666666667,0,1,2
Chris Lynn,Dhawal Kulkarni,2,2,2,0,1,0,3,10,28,280.0,0,11,7
Chris Morris,Marcus Stoinis,0,1,0,0,0,0,0,1,1,100.0,0,7,9
AB de Villiers,Thisara Perera,1,4,1,0,0,0,0,6,6,100.0,1,9,10
Jos Buttler,Axar Patel,2,6,1,0,1,0,1,11,18,163.63636363636363,0,7,2
Sanju Samson,Nathan Coulter-Nile,5,5,2,0,5,0,0,17,29,170.58823529411765,0,0,0
Naman Ojha,Stuart Binny,1,3,0,0,0,0,0,4,3,75.0,0,0,0
Gautam Gambhir,Jaydev Unadkat,5,10,2,0,1,0,1,19,24,126.3157894736842,0,5,11
Shane Watson,Iqbal Abdulla,7,9,1,0,1,0,0,18,15,83.33333333333333,0,3,5
Ashok Dinda,Lasith Malinga,5,1,0,0,0,0,0,6,1,16.666666666666668,2,10,4
David Warner,Rishi Dhawan,4,6,2,0,2,0,1,15,24,160.0,0,2,0
Shreyas Iyer,Morne Morkel,5,1,1,0,2,0,0,9,11,122.22222222222223,0,4,7
Tirumalsetti Suman,Lasith Malinga,5,5,1,0,1,0,0,12,11,91.66666666666667,0,4,4
Lokesh Rahul,Morne Morkel,1,4,0,0,1,0,0,6,8,133.33333333333334,0,4,7
Thisara Perera,Imran Tahir,1,1,0,0,0,0,2,4,13,325.0,0,7,10
Yuvraj Singh,Sreenath Aravind,1,7,0,0,2,0,1,11,21,190.9090909090909,0,3,5
Jayant Yadav,Ravichandran Ashwin,4,1,0,0,0,0,0,5,1,20.0,0,10,8
Kieron Pollard,Rishi Dhawan,2,5,0,0,0,0,1,8,11,137.5,0,3,0
Lokesh Rahul,Jagadeesha Suchith,10,11,1,0,1,0,1,24,23,95.83333333333333,0,4,6
Manish Pandey,Marcus Stoinis,1,0,0,0,0,0,1,2,6,300.0,0,3,9
Wriddhiman Saha,Piyush Chawla,20,18,8,1,5,0,7,59,99,167.79661016949152,2,0,4
Gautam Gambhir,Umesh Yadav,6,7,1,0,4,0,1,19,31,163.1578947368421,0,5,8
Kevin Pietersen,Pradeep Sangwan,2,2,1,0,0,0,0,5,4,80.0,1,8,5
Hardik Pandya,Brad Hogg,1,0,0,0,0,0,0,1,0,0.0,0,11,0
Mohit Sharma,Umesh Yadav,0,1,0,0,0,0,0,1,1,100.0,0,1,8
Shane Watson,Krunal Pandya,9,6,0,0,0,0,0,15,6,40.0,0,3,0
Dwayne Bravo,Bipul Sharma,3,2,0,0,0,0,0,5,2,40.0,0,8,0
Dwayne Bravo,Trent Boult,1,2,0,0,4,0,0,7,18,257.14285714285717,0,8,6
Virat Kohli,Vinay Kumar,8,8,1,0,4,0,0,21,26,123.80952380952381,1,5,8
AB de Villiers,Rohit Sharma,3,8,1,0,0,0,0,12,10,83.33333333333333,1,9,6
Harbhajan Singh,Dwayne Bravo,18,12,1,0,5,0,2,38,46,121.05263157894737,4,4,8
Hardik Pandya,Yuzvendra Chahal,1,1,0,1,0,0,1,4,10,250.0,1,11,2
Parthiv Patel,Suresh Raina,2,15,2,0,1,0,0,20,23,115.0,0,3,5
Gautam Gambhir,Carlos Brathwaite,6,2,0,0,1,0,0,9,6,66.66666666666667,0,5,9
Rohit Sharma,Ravichandran Ashwin,35,40,5,0,2,0,2,84,70,83.33333333333333,1,5,8
Shakib Al Hasan,Mitchell McClenaghan,2,2,0,0,1,0,0,5,6,120.0,0,7,11
Chris Gayle,Jaydev Unadkat,2,6,1,0,2,0,3,14,34,242.85714285714286,0,9,11
Glenn Maxwell,Sreenath Aravind,2,2,1,0,0,0,0,5,4,80.0,1,8,5
Stuart Binny,RP Singh,0,1,0,0,0,0,0,1,1,100.0,0,4,1
Jean-Paul Duminy,Shahbaz Nadeem,1,1,0,0,0,0,0,2,1,50.0,1,3,11
Kane Williamson,Rajat Bhatia,2,3,1,0,1,0,0,7,9,128.57142857142858,0,7,7
Faf du Plessis,Amit Mishra,3,8,2,0,0,0,1,14,18,128.57142857142858,0,8,4
Mayank Agarwal,Brad Hogg,2,0,1,0,0,0,0,3,2,66.66666666666667,1,4,0
Brendon McCullum,RP Singh,13,4,1,0,2,0,3,23,32,139.1304347826087,3,6,1
Sanju Samson,Sreenath Aravind,1,3,1,0,0,0,0,5,5,100.0,0,0,5
Shaun Marsh,Mohit Sharma,4,4,1,0,4,0,0,13,22,169.23076923076923,0,3,7
Dwayne Bravo,Irfan Pathan,10,6,1,0,1,0,0,18,12,66.66666666666667,0,8,8
Stuart Binny,Mitchell Johnson,16,1,2,0,0,0,0,19,5,26.31578947368421,2,4,11
Ravindra Jadeja,Jason Holder,0,1,0,0,0,0,0,1,1,100.0,0,0,9
Krunal Pandya,Stuart Binny,1,2,1,0,0,0,0,4,4,100.0,0,7,0
Akshdeep Nath,Varun Aaron,0,1,0,0,0,0,0,1,1,100.0,0,10,5
Stuart Binny,Bipul Sharma,0,1,0,0,0,0,0,1,1,100.0,0,4,0
Rohit Sharma,Imran Tahir,16,20,1,0,4,0,2,43,50,116.27906976744185,1,5,10
Murali Vijay,Bhuvneshwar Kumar,24,13,1,0,5,0,0,43,35,81.3953488372093,1,3,1
Lokesh Rahul,Ishant Sharma,4,2,0,0,1,0,0,7,6,85.71428571428571,0,4,7
Suresh Raina,David Wiese,7,8,1,0,2,0,1,19,24,126.3157894736842,0,5,6
Yuvraj Singh,David Wiese,3,2,2,0,0,0,0,7,6,85.71428571428571,0,3,6
Marcus Stoinis,Dhawal Kulkarni,3,3,0,0,1,0,0,7,7,100.0,0,1,7
Shane Watson,Yuvraj Singh,3,2,1,0,1,0,0,7,8,114.28571428571429,1,3,5
Carlos Brathwaite,Rajat Bhatia,0,1,0,0,0,0,0,1,1,100.0,0,1,7
Faf du Plessis,Pardeep Sahu,3,7,2,0,2,0,0,14,19,135.71428571428572,0,8,9
Parthiv Patel,Rajat Bhatia,1,7,0,0,0,0,0,8,7,87.5,1,3,7
Ajinkya Rahane,Hardik Pandya,2,8,1,0,4,0,3,18,44,244.44444444444446,0,6,6
Chris Gayle,Dwayne Smith,1,2,0,0,0,0,2,5,14,280.0,0,9,10
Corey Anderson,Suresh Raina,3,7,1,0,2,0,2,15,29,193.33333333333334,0,7,5
Marcus Stoinis,Varun Aaron,0,1,0,0,0,0,0,1,1,100.0,0,1,5
Shane Watson,Steven Smith,0,0,0,0,1,0,0,1,4,400.0,0,3,3
Robin Uthappa,Carlos Brathwaite,2,11,1,0,1,0,0,15,17,113.33333333333333,0,2,9
Brendon McCullum,Shakib Al Hasan,12,13,0,0,5,0,0,30,33,110.0,1,6,5
Sam Billings,Rajat Bhatia,3,3,1,0,0,0,0,7,5,71.42857142857143,1,1,7
Ambati Rayudu,Ishwar Pandey,11,1,0,0,2,0,2,16,21,131.25,0,3,0
Marcus Stoinis,Iqbal Abdulla,1,1,0,0,0,0,0,2,1,50.0,0,1,5
Wriddhiman Saha,Zaheer Khan,3,9,2,0,5,0,1,20,39,195.0,0,0,8
Jean-Paul Duminy,Mitchell Johnson,1,2,0,0,1,0,0,4,6,150.0,0,3,11
Mitchell Marsh,Chris Morris,2,0,1,0,0,0,0,3,2,66.66666666666667,0,11,11
Shreyas Iyer,Mitchell Johnson,2,2,1,0,0,0,0,5,4,80.0,0,4,11
Rohit Sharma,Mitchell Marsh,1,1,0,0,1,0,1,4,11,275.0,0,5,6
Thisara Perera,Umesh Yadav,1,1,0,0,0,0,0,2,1,50.0,0,7,8
Faf du Plessis,Ravindra Jadeja,1,3,1,0,0,0,1,6,11,183.33333333333334,0,8,1
Hardik Pandya,Iqbal Abdulla,0,1,0,0,0,0,0,1,1,100.0,0,11,5
Umesh Yadav,Dale Steyn,7,1,1,0,0,0,0,9,3,33.333333333333336,0,1,1
Lendl Simmons,Corey Anderson,1,0,0,0,0,0,1,2,6,300.0,1,8,6
Yuvraj Singh,Amit Mishra,16,9,0,0,2,0,1,28,23,82.14285714285714,2,3,4
Dwayne Smith,Praveen Kumar,21,11,2,0,5,0,1,40,41,102.5,1,3,4
Harbhajan Singh,Ankit Rajpoot,0,1,0,0,0,0,0,1,1,100.0,0,4,9
Aaron Finch,Irfan Pathan,7,2,3,0,5,0,1,18,34,188.88888888888889,1,0,8
Harbhajan Singh,Barinder Sran,1,1,0,0,0,0,0,2,1,50.0,0,4,6
AB de Villiers,Dale Steyn,6,6,2,1,3,0,5,23,55,239.1304347826087,1,9,1
Moises Henriques,Ravichandran Ashwin,2,1,0,0,0,0,0,3,1,33.333333333333336,0,8,8
Dwayne Bravo,Moises Henriques,6,3,1,0,0,0,0,10,5,50.0,0,8,5
Jasprit Bumrah,Barinder Sran,6,1,0,0,1,0,0,8,5,62.5,1,10,6
Gautam Gambhir,David Wiese,2,1,0,0,1,0,0,4,5,125.0,1,5,6
Chris Morris,Morne Morkel,0,2,0,0,0,0,0,2,2,100.0,0,7,7
Parthiv Patel,Irfan Pathan,24,15,1,0,10,0,3,53,75,141.50943396226415,1,3,8
Irfan Pathan,Axar Patel,3,2,0,0,0,0,0,5,2,40.0,1,8,2
Yusuf Pathan,Shahbaz Nadeem,3,1,0,0,0,0,0,4,1,25.0,0,6,11
Kieron Pollard,Jaydev Unadkat,5,5,1,0,0,0,3,14,25,178.57142857142858,1,3,11
Samuel Badree,Imran Tahir,1,1,0,0,0,0,0,2,1,50.0,1,10,10
Piyush Chawla,Morne Morkel,1,4,0,0,0,0,0,5,4,80.0,1,7,7
Yuvraj Singh,Umesh Yadav,16,6,4,0,3,0,4,33,50,151.5151515151515,3,3,8
David Warner,Sreenath Aravind,5,3,0,0,3,0,0,11,15,136.36363636363637,1,2,5
Jos Buttler,Amit Mishra,2,0,0,0,0,0,0,2,0,0.0,1,7,4
Chris Lynn,Sreenath Aravind,3,1,0,0,0,0,0,4,1,25.0,0,11,5
Karun Nair,John Hastings,5,0,0,0,0,0,0,5,0,0.0,1,8,3
Ravichandran Ashwin,Imran Tahir,0,1,3,0,0,0,0,4,7,175.0,0,11,10
Dwayne Bravo,Yuzvendra Chahal,1,3,0,0,0,0,0,4,3,75.0,1,8,2
Murali Vijay,Rishi Dhawan,0,1,0,0,0,0,0,1,1,100.0,0,3,0
Unmukt Chand,Iqbal Abdulla,5,3,1,0,2,0,1,12,19,158.33333333333334,0,11,5
Dwayne Smith,Marchant de Lange,13,0,0,0,0,0,0,13,0,0.0,0,3,9
Robin Uthappa,Bhuvneshwar Kumar,24,17,2,1,9,1,0,54,65,120.37037037037037,0,2,1
Corey Anderson,Ravindra Jadeja,3,2,1,0,1,0,1,8,14,175.0,0,7,1
Mohit Sharma,Zaheer Khan,1,3,0,0,1,0,0,5,7,140.0,1,1,8
Kevin Pietersen,Piyush Chawla,2,2,1,0,1,0,1,7,14,200.0,0,8,4
Steven Smith,Trent Boult,2,2,0,0,1,0,0,5,6,120.0,0,0,6
Dhawal Kulkarni,Ravindra Jadeja,3,4,1,0,1,0,0,9,10,111.11111111111111,0,1,1
Rohit Sharma,Mohit Sharma,17,19,3,0,8,0,1,48,63,131.25,1,5,7
Shane Watson,Karn Sharma,8,8,1,0,4,0,4,25,50,200.0,1,3,11
Shakib Al Hasan,Chris Morris,3,0,0,0,0,0,0,3,0,0.0,1,7,11
Suresh Raina,Morne Morkel,6,10,1,0,2,0,2,21,32,152.38095238095238,0,5,7
Mohit Sharma,Ashish Nehra,2,0,0,0,0,0,0,2,0,0.0,1,1,1
Sandeep Sharma,Chris Gayle,0,3,0,0,0,0,0,3,3,100.0,0,10,0
Vijay Shankar,Trent Boult,0,2,0,0,1,0,0,3,6,200.0,0,1,6
Dinesh Karthik,Karn Sharma,10,7,1,0,1,0,1,20,19,95.0,2,6,11
Gurkeerat Singh Mann,Dale Steyn,1,3,0,0,1,0,0,5,7,140.0,1,11,1
Hardik Pandya,Shane Watson,0,3,0,0,0,0,0,3,3,100.0,0,11,1
Ashish Nehra,Nathan Coulter-Nile,0,1,0,0,0,0,0,1,1,100.0,0,10,0
Pawan Negi,Marchant de Lange,3,1,1,1,3,0,0,9,18,200.0,0,11,9
Chris Gayle,Jasprit Bumrah,13,8,1,0,2,0,1,25,24,96.0,0,9,11
Corey Anderson,Axar Patel,7,8,2,0,3,0,4,24,48,200.0,1,7,2
Murali Vijay,Yuzvendra Chahal,4,3,1,0,2,0,0,10,13,130.0,1,3,2
Quinton de Kock,Moises Henriques,2,3,0,0,1,0,0,6,7,116.66666666666667,1,4,5
Murali Vijay,Sreenath Aravind,16,3,1,1,2,0,4,27,40,148.14814814814815,4,3,5
MS Dhoni,Shahbaz Nadeem,7,14,1,0,0,0,1,23,22,95.65217391304348,0,9,11
Gurkeerat Singh Mann,Ashish Nehra,3,2,1,0,2,0,0,8,12,150.0,0,11,1
Dinesh Karthik,Irfan Pathan,10,17,5,0,5,0,0,37,47,127.02702702702703,2,6,8
Dwayne Bravo,Ravichandran Ashwin,1,0,0,0,0,0,0,1,0,0.0,0,8,8
Hardik Pandya,Imran Tahir,2,4,0,0,0,0,0,6,4,66.66666666666667,1,11,10
Sanju Samson,Dhawal Kulkarni,4,2,0,0,1,0,0,7,6,85.71428571428571,1,0,7
Barinder Sran,Nathan Coulter-Nile,0,1,0,0,0,0,0,1,1,100.0,0,10,0
Mayank Agarwal,Rishi Dhawan,0,4,1,0,1,0,0,6,10,166.66666666666666,0,4,0
Ajinkya Rahane,Krunal Pandya,6,12,0,0,3,0,1,22,30,136.36363636363637,0,6,0
David Warner,Mitchell Marsh,1,0,0,0,1,0,0,2,4,200.0,1,2,6
Thisara Perera,Rishi Dhawan,0,2,0,0,0,0,0,2,2,100.0,0,7,0
Wriddhiman Saha,Chris Gayle,3,2,0,0,0,0,1,6,8,133.33333333333334,0,0,0
